###MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60700.57601,7.906,0.24,2497628,599978,c,0,0,218.04465,-6.75731,7206.9,8017.54,2.93,2.76,39.5,-0.383,19.35,21.13,02a60700o0810c
60700.57784,6.635,0,8057076,0,c,0,0,218.04524,-6.75742,7146.4,7940.41,2.84,2.64,39.7,-0.388,19.34,21.12,02a60700o0814c
60700.58041,8.147,0.29,2001601,581196,c,0,0,218.04607,-6.75757,7130.6,8056.39,2.83,2.64,39,-0.389,19.38,21.12,02a60700o0819c
60701.0948,0,0,0,0,o,0,-2,218.21326,-6.78599,3041.86,2428.97,2.27,2.17,-51.7,-0.431,19.18,20.53,03a60701o0716o
60701.09887,0,0,0,0,o,0,-2,218.21456,-6.78623,3020,2388.74,2.15,2.01,-56.3,-0.417,19.25,20.49,03a60701o0725o
60701.10941,0,0,0,0,o,0,-2,218.21792,-6.78683,3076.02,2465.11,2.19,2.09,-41.5,-0.412,19.16,20.27,03a60701o0748o
60701.11304,0,0,0,0,o,0,-2,218.21908,-6.78704,3094.68,2348.94,2.22,2.06,-59.5,-0.411,19.02,19.98,03a60701o0756o
60703.35631,0,0,0,0,c,0,-2,218.9383,-6.90929,7245,8243.98,2.65,2.13,-62.2,-0.429,19.41,21.13,04a60703o0735c
60703.36041,0,0,0,0,c,0,-2,218.93958,-6.9095,7222.39,8205.56,2.48,2.1,-59.4,-0.466,19.41,21.14,04a60703o0744c
60703.36801,0,0,0,0,c,0,-2,218.94194,-6.9099,7277.37,8283.1,2.62,2.12,-58.9,-0.423,19.4,21.05,04a60703o0760c
60703.37745,0,0,0,0,c,0,-2,218.94488,-6.9104,7290.37,8166.31,2.52,2.1,-53.1,-0.409,19.04,20.24,04a60703o0780c
60705.08608,0,0,0,0,o,0,-2,219.48106,-6.99651,6402.82,1802.63,2.16,1.98,-49.7,-0.443,19.38,20.81,03a60705o0688o
60705.08971,0,0,0,0,o,0,-2,219.48217,-6.99669,6383.84,1762.27,2.17,1.96,-50.6,-0.443,19.4,20.76,03a60705o0696o
60705.10229,0,0,0,0,o,0,-2,219.48601,-6.9973,6436.8,1839.97,2.16,1.98,-53.1,-0.443,19.37,20.75,03a60705o0723o
60705.10818,0,0,0,0,o,0,-2,219.4878,-6.99759,6457.83,1723.9,2.04,1.89,-49.3,-0.458,19.46,20.75,03a60705o0736o
60707.33923,0,0,0,0,c,0,-2,220.17174,-7.10102,979.73,8090.1,2.64,1.94,-73.6,-0.374,19.39,21.17,04a60707o0704c
60707.34469,0,0,0,0,c,0,-2,220.17336,-7.10126,956.09,8050.76,2.64,1.99,-74.8,-0.369,19.4,21.22,04a60707o0716c
60707.34786,0,0,0,0,c,0,-2,220.1743,-7.10141,1012.36,8127.78,2.7,2,-72.4,-0.374,19.4,21.22,04a60707o0723c
60707.35376,0,0,0,0,c,0,-2,220.17605,-7.10167,1029.15,8010.12,2.65,1.99,-74.3,-0.377,19.41,21.25,04a60707o0736c
60707.37853,0,0,0,0,c,0,-2,220.18339,-7.10277,976.64,8068.08,2.69,2.01,-75.4,-0.366,19.13,20.53,04a60707o0789c
60708.63504,0,0,0,0,c,0,-2,220.55997,-7.15746,8482.06,6486.91,2.62,2.4,26.2,-0.395,19.46,21.07,02a60708o0933c
60708.63867,0,0,0,0,c,0,-2,220.56103,-7.15761,8504.62,6527.91,2.63,2.4,29.9,-0.398,19.47,21.07,02a60708o0941c
60708.65792,0,0,0,0,c,0,-2,220.56661,-7.15841,8452.56,6453.96,2.66,2.4,29.7,-0.393,19.44,21.06,02a60708o0982c
60708.66432,0,0,0,0,c,0,-2,220.56846,-7.15868,8435.94,6570.58,2.64,2.4,29.7,-0.393,19.4,20.85,02a60708o0996c
60709.08056,0,0,0,0,o,0,-2,220.69241,-7.17456,1743.73,3870.46,2.3,2.01,-74.3,-0.418,19.36,20.75,03a60709o0687o
60709.08419,0,0,0,0,o,0,-2,220.69346,-7.17471,1724.34,3831.25,2.34,2.13,-71.1,-0.409,19.36,20.76,03a60709o0695o
60709.10509,0,0,0,0,o,0,-2,220.69953,-7.17556,1774.81,3905.71,2.22,2.03,-68.7,-0.419,19.42,20.79,03a60709o0740o
60709.11071,0,0,0,0,o,0,-2,220.70115,-7.17579,1795.43,3789.52,2.29,2.1,-71,-0.413,19.36,20.74,03a60709o0752o
60712.50635,0,0,0,0,c,0,-2,221.68212,-7.30209,137.85,944.38,2.7,2.36,-58,-0.422,19.07,20.61,02a60712o0626c
60712.5096,0,0,0,0,c,0,-2,221.68302,-7.3022,161.22,983.36,2.73,2.42,-60.6,-0.431,19.13,20.68,02a60712o0633c
60712.51511,0,0,0,0,c,0,-2,221.68455,-7.30239,102.94,903.7,2.68,2.37,-58.6,-0.428,19.19,20.76,02a60712o0645c
60712.52527,0,0,0,0,c,0,-2,221.68737,-7.30274,86.65,1019.96,2.56,2.27,-62.5,-0.445,19.27,20.83,02a60712o0667c
60712.57756,0,0,0,0,c,0,-2,221.7018,-7.30451,10411.3,930.79,2.73,2.09,-55.7,-0.43,19.44,21.21,02a60712o0779c
60712.58028,0,0,0,0,c,0,-2,221.70255,-7.3046,10432.34,970.65,2.72,2.06,-57.3,-0.425,19.45,21.22,02a60712o0785c
60712.59245,0,0,0,0,c,0,-2,221.7059,-7.30501,10371,893.54,2.68,2.04,-56.4,-0.432,19.47,21.25,02a60712o0811c
60712.59759,0,0,0,0,c,0,-2,221.70731,-7.30518,10355.12,1011.84,2.69,2.05,-57.2,-0.425,19.51,21.29,02a60712o0822c
60714.58076,0,0,0,0,o,0,-2,222.25714,-7.36685,2766.3,5318.99,3.07,2.83,41.8,-0.381,19.26,20.71,01a60714o0785o
60714.60116,0,0,0,0,o,0,-2,222.26257,-7.36745,2741.36,5281.06,3.04,2.76,29.7,-0.371,19.41,21,01a60714o0827o
60714.61335,7.907,0.217,2496653,541437,o,0,0,222.2658,-7.36781,2837.82,5402.85,4.12,3.37,17.1,-0.335,19.11,20.98,01a60714o0853o
60714.61717,0,0,0,0,o,0,-2,222.26682,-7.36792,2812.3,5242.44,3.33,2.87,21.1,-0.363,19.34,21,01a60714o0861o
60715.32941,0,0,0,0,o,0,-2,222.4603,-7.38691,2300.75,5302.02,2.07,1.93,-54.3,-0.458,19.12,20.45,04a60715o0690o
60715.33262,0,0,0,0,o,0,-2,222.46115,-7.387,2280.57,5262.48,2.16,1.96,-53.7,-0.437,19.13,20.48,04a60715o0697o
60715.33806,0,0,0,0,o,0,-2,222.46258,-7.38715,2336,5339.86,2.21,1.96,-46.3,-0.453,19.1,20.45,04a60715o0709o
60715.35173,0,0,0,0,o,0,-2,222.46618,-7.38753,2347.48,5224.13,2.09,1.91,-47.6,-0.458,19.15,20.5,04a60715o0737o
60715.38366,0,0,0,0,o,0,-2,222.47458,-7.38842,2292.92,5281.7,2.13,1.91,-60.9,-0.442,19.12,20.38,04a60715o0806o
60716.54408,0,0,0,0,o,0,-2,222.78477,-7.41985,8567.85,1358.9,2.02,1.72,-59.9,-0.498,18.75,19.19,02a60716o0734o
60716.54727,0,0,0,0,o,0,-2,222.7856,-7.41993,8589.01,1398.11,1.99,1.7,-59.5,-0.498,18.8,19.22,02a60716o0741o
60716.55324,0,0,0,0,o,0,-2,222.78714,-7.42008,8528.59,1318.98,2.07,1.74,-58.1,-0.492,18.81,19.26,02a60716o0754o
60716.56328,0,0,0,0,o,0,-2,222.78973,-7.42034,8515.91,1437.6,1.99,1.73,-62.1,-0.5,18.62,18.99,02a60716o0776o
60718.55074,0,0,0,0,o,0,-2,223.30579,-7.46565,5095.59,5419.66,2.64,2.47,39.9,-0.416,18.65,18.98,01a60718o0540o
60718.55257,0,0,0,0,o,0,-2,223.30624,-7.46568,5075.24,5380.37,2.64,2.5,47.4,-0.418,18.64,18.99,01a60718o0544o
60718.55806,0,0,0,0,o,0,-2,223.30761,-7.4658,5134.52,5457.68,2.53,2.4,44.7,-0.421,18.7,19.03,01a60718o0556o
60718.56813,0,0,0,0,o,0,-2,223.31011,-7.46601,5150.93,5341.23,2.62,2.47,47.5,-0.427,18.7,19.06,01a60718o0578o
60719.29455,0,0,0,0,o,0,-2,223.49421,-7.47934,4672.13,5407.8,2.04,1.86,-55.2,-0.461,18.32,18.63,04a60719o0622o
60719.29773,0,0,0,0,o,0,-2,223.49499,-7.4794,4650.59,5368.88,2.03,1.84,-61.9,-0.476,18.37,18.64,04a60719o0629o
60719.30318,0,0,0,0,o,0,-2,223.49633,-7.47951,4709.81,5446.11,2.23,2.04,-60.7,-0.476,18.24,18.6,04a60719o0641o
60719.3141,0,0,0,0,o,0,-2,223.49902,-7.47973,4721.49,5330.74,2.15,1.96,-54.6,-0.488,18.34,18.67,04a60719o0665o
60720.54075,0,0,0,0,o,0,-2,223.80389,-7.50271,6110.76,9476.96,2.11,2.03,40,-0.445,18.75,19.16,02a60720o0729o
60720.54256,0,0,0,0,o,0,-2,223.80433,-7.50274,6131.21,9516.13,2.09,1.99,40.3,-0.442,18.79,19.17,02a60720o0733o
60720.54712,0,0,0,0,o,0,-2,223.80542,-7.50282,6073.58,9437.2,2.15,1.96,37.5,-0.448,18.76,19.2,02a60720o0743o
60720.55514,0,0,0,0,o,0,-2,223.80733,-7.50296,6053.67,9554.17,2.03,1.98,50.4,-0.451,18.89,19.25,02a60720o0759o
60721.04306,0,0,0,0,o,0,-2,223.92652,-7.50953,4196.05,957.66,2.31,2.11,-59.5,-0.39,18.44,18.88,03a60721o0631o
60721.04667,0,0,0,0,o,0,-2,223.92738,-7.50959,4174.19,916.54,2.23,2.11,-58.1,-0.386,18.52,18.94,03a60721o0639o
60721.05299,0,0,0,0,o,0,-2,223.92888,-7.50969,4228.92,995.55,2.14,1.99,-54.2,-0.406,18.6,19.03,03a60721o0653o
60721.06073,0,0,0,0,o,0,-2,223.93072,-7.50982,4250.31,878.26,2.15,2.05,-40.2,-0.411,18.64,19.07,03a60721o0670o
60723.29049,0,0,0,0,o,0,-2,224.45999,-7.53889,5063.46,874.79,2,1.96,-53.9,-0.428,18.2,18.3,04a60723o0503o
60723.29369,0,0,0,0,o,0,-2,224.46071,-7.53893,5041.71,836.11,2.04,1.96,-56.8,-0.435,18.21,18.32,04a60723o0510o
60723.30008,0,0,0,0,o,0,-2,224.46215,-7.539,5097.31,913.84,2.19,2.07,-37.9,-0.407,18.2,18.38,04a60723o0524o
60723.30921,0,0,0,0,o,0,-2,224.46421,-7.5391,5112.59,797.66,2.14,2.03,-32.5,-0.419,18.19,18.34,04a60723o0544o
60726.60625,0,0,0,0,o,0,-2,225.19824,-7.56367,5245.71,3102.69,2.7,2.43,37.3,-0.383,19.19,20.08,01a60726o0852o
60726.61002,0,0,0,0,o,0,-2,225.19902,-7.56368,5227.67,3064.8,2.73,2.52,35.4,-0.39,19.2,20.18,01a60726o0860o
60726.61277,0,0,0,0,o,0,-2,225.19958,-7.56369,5284.28,3142.64,2.81,2.56,34,-0.384,19.09,19.99,01a60726o0866o
60726.61827,0,0,0,0,o,0,-2,225.20071,-7.56371,5299.16,3026.76,2.75,2.49,33.2,-0.382,19.12,20,01a60726o0878o
60729.03522,0,0,0,0,o,0,-2,225.70148,-7.56472,2439.78,6999.24,2.39,2.13,-66.5,-0.393,19.24,20.49,03a60729o0608o
60729.03768,0,0,0,0,o,0,-2,225.70196,-7.56471,2423.31,6959.05,2.49,2.24,-56.2,-0.386,19.21,20.45,03a60729o0613o
60729.04174,0,0,0,0,o,0,-2,225.70274,-7.56471,2477.65,7038.27,2.37,2.1,-59,-0.399,19.26,20.46,03a60729o0622o
60729.07711,0,0,0,0,o,0,-2,225.70958,-7.56467,2491.89,6921.11,2.25,1.96,-53.6,-0.399,19.38,20.52,03a60729o0699o
60731.33801,0,0,0,0,o,0,-2,226.14609,-7.55531,1513.52,5168.27,2.08,1.88,-81,-0.434,19.29,20.72,04a60731o0730o
60731.34123,0,0,0,0,o,0,-2,226.14667,-7.55529,1491.25,5130.34,2.06,1.87,-62.8,-0.45,19.3,20.68,04a60731o0737o
60731.34442,0,0,0,0,o,0,-2,226.14724,-7.55527,1547.94,5207.77,2.1,1.92,-65.8,-0.445,19.22,20.68,04a60731o0744o
60731.35999,0,0,0,0,o,0,-2,226.15002,-7.55517,1561.91,5091.9,2.08,1.93,-62.7,-0.438,19.3,20.71,04a60731o0778o
60732.60589,0,0,0,0,o,0,-2,226.37718,-7.54654,7432.3,5392.06,2.2,1.85,31.5,-0.432,19.52,20.65,02a60732o0853o
60732.62424,0,0,0,0,o,0,-2,226.38029,-7.54637,7456.36,5432.11,2.22,1.86,32.8,-0.433,19.51,20.64,02a60732o0893o
60732.63262,0,0,0,0,o,0,-2,226.38171,-7.54629,3055.13,5110.88,2.31,1.82,37.8,-0.45,19.46,20.64,02a60732o0911o
60732.63562,0,0,0,0,o,0,-2,226.38222,-7.54627,3074.99,4996.33,2.32,1.82,34.8,-0.454,19.47,20.62,02a60732o0917o
60733.09803,0,0,0,0,c,0,-2,226.46439,-7.54042,2870.59,5024.24,2.42,2.25,-50.3,-0.396,19.5,21.32,03a60733o0762c
60733.09984,0,0,0,0,c,0,-2,226.46469,-7.5404,2850.64,4985.23,2.55,2.32,-49.9,-0.39,19.41,21.3,03a60733o0766c
60733.10764,0,0,0,0,c,0,-2,226.466,-7.54032,2909.55,5063.42,2.32,2.11,-53.4,-0.399,19.51,21.35,03a60733o0783c
60733.12708,0,0,0,0,c,0,-2,226.46926,-7.54012,2937.04,4950.38,2.4,2.18,-57,-0.404,19.5,21.32,03a60733o0825c
60734.58561,0,0,0,0,o,0,-2,226.71846,-7.52405,8945.23,9187.67,2.46,2.41,-74.3,-0.461,19.64,20.97,01a60734o0618o
60734.58927,0,0,0,0,o,0,-2,226.71904,-7.52401,8923.15,9146.93,2.43,2.29,-53.9,-0.479,19.66,20.97,01a60734o0626o
60734.59851,0,0,0,0,o,0,-2,226.72049,-7.52388,8983.5,9226.11,2.46,2.43,-56.5,-0.464,19.63,20.96,01a60734o0646o
60734.62536,0,0,0,0,o,0,-2,226.72471,-7.52352,8996.05,9108.24,2.49,2.45,-56.6,-0.467,19.58,20.9,01a60734o0703o
60734.66161,0,0,0,0,o,0,-2,226.73039,-7.52303,1573.17,1333.53,2.43,2.21,48.6,-0.448,18.5,18.58,01a60734o0779o
60735.33817,0,0,0,0,o,0,-2,226.84166,-7.5121,8634.22,9207.57,2.32,2.09,-27.9,-0.43,18.66,19.5,04a60735o0661o
60735.35284,0,0,0,0,o,0,-2,226.84391,-7.51189,8608.57,9170.49,2.51,2.28,-36.4,-0.431,18.36,19.66,04a60735o0692o
60735.35561,0,0,0,0,o,0,-2,226.84433,-7.51184,8668.54,9248.74,2.56,2.31,-37.9,-0.422,18.44,19.71,04a60735o0698o
60735.3615,0,0,0,0,o,0,-2,226.84523,-7.51176,8682.15,9132.33,2.48,2.18,-54,-0.433,18.57,19.42,04a60735o0711o
60737.02082,0,0,0,0,c,0,-2,227.10408,-7.48386,7816.29,3497,2.36,2.12,-57.4,-0.415,19.3,20.77,03a60737o0526c
60737.05554,0,0,0,0,c,0,-2,227.10905,-7.48324,7852.26,3539.69,2.39,2.19,-46.3,-0.412,19.27,20.69,03a60737o0601c
60738.57282,0,0,0,0,o,0,-2,227.32867,-7.45412,3313.79,7083.86,2.58,2.34,36.6,-0.392,19.65,21.09,01a60738o0776o
60738.57606,0,0,0,0,o,0,-2,227.32909,-7.45405,3295.54,7044.29,2.69,2.42,41.5,-0.393,19.61,21.09,01a60738o0783o
60738.57884,0,0,0,0,o,0,-2,227.32946,-7.45399,3352.4,7122.15,2.71,2.43,37.9,-0.381,19.61,21.09,01a60738o0789o
60738.58445,0,0,0,0,o,0,-2,227.33019,-7.45387,3371.8,7006.01,2.73,2.43,35.8,-0.37,19.63,21.09,01a60738o0801o
60739.27427,0,0,0,0,o,0,-2,227.42549,-7.43714,3061.08,7134.53,2.34,1.89,-68.2,-0.453,19.2,20.62,04a60739o0611o
60739.2761,0,0,0,0,o,0,-2,227.42572,-7.4371,3042.99,7096.49,2.29,1.93,-66.5,-0.449,19.19,20.58,04a60739o0615o
60739.27929,0,0,0,0,o,0,-2,227.42613,-7.43703,3099.87,7174.12,2.27,1.9,-64.8,-0.454,19.19,20.58,04a60739o0622o
60739.28522,0,0,0,0,o,0,-2,227.42689,-7.4369,3117.87,7058.56,2.37,1.99,-57.6,-0.439,19.18,20.56,04a60739o0635o
60742.5154,0,0,0,0,o,0,-2,227.82682,-7.35349,2482.13,968.07,2.6,2.48,40.7,-0.454,19.2,20.17,01a60742o0632o
60742.51815,0,0,0,0,o,0,-2,227.82711,-7.35341,2460.38,928.29,2.55,2.45,37.2,-0.453,19.21,20.22,01a60742o0638o
60742.53818,0,0,0,0,o,0,-2,227.82919,-7.35283,2519.75,1008.97,2.36,2.22,30.5,-0.466,19.54,20.64,01a60742o0679o
60742.5423,0,0,0,0,o,0,-2,227.82962,-7.35271,2538.5,892.22,2.53,2.37,33.9,-0.45,19.49,20.72,01a60742o0688o
60743.28049,0,0,0,0,o,0,-2,227.91073,-7.32913,2227.4,1045.61,2.21,1.95,40.5,-0.451,19.17,20.52,04a60743o0630o
60743.28366,0,0,0,0,o,0,-2,227.91104,-7.32903,2206.04,1006.53,2.15,1.91,49.3,-0.45,19.21,20.57,04a60743o0637o
60743.28958,0,0,0,0,o,0,-2,227.91163,-7.32885,2264.08,1085.44,2.19,1.93,38.3,-0.445,19.22,20.63,04a60743o0650o
60743.29503,0,0,0,0,o,0,-2,227.91217,-7.32868,2282.37,969.16,2.17,2,27.8,-0.436,19.22,20.64,04a60743o0662o
60745.02397,0,0,0,0,o,0,-2,228.08641,-7.27241,4128.69,7791.62,2.49,2.26,-49.3,-0.388,18.88,19.81,03a60745o0630o
60745.02578,0,0,0,0,o,0,-2,228.08657,-7.27235,4110.24,7753.06,2.48,2.23,-52,-0.386,18.93,19.83,03a60745o0634o
60745.02895,0,0,0,0,o,0,-2,228.08685,-7.27224,4165.67,7831.29,2.67,2.4,-50.8,-0.385,18.81,19.85,03a60745o0641o
60745.03787,0,0,0,0,o,0,-2,228.08762,-7.27194,4189.5,7715.51,2.49,2.25,-52.2,-0.399,18.93,19.88,03a60745o0660o
60746.52773,0,0,0,0,o,0,-2,228.22012,-7.22038,4087.62,9878.26,3.03,2.87,19.7,-0.333,18.71,19.37,01a60746o0598o
60746.5305,0,0,0,0,o,0,-2,228.22032,-7.22028,4069.2,9840.02,3.13,2.89,6.4,-0.347,18.69,19.37,01a60746o0604o
60746.53415,0,0,0,0,o,0,-2,228.22059,-7.22014,4130.1,9918.22,3.34,2.92,1.9,-0.324,18.64,19.4,01a60746o0612o
60746.55784,0,0,0,0,o,0,-2,228.22235,-7.21927,4153.32,9805.32,2.97,2.84,33.7,-0.355,18.75,19.47,01a60746o0662o
60747.25452,0,0,0,0,o,0,-2,228.279,-7.19167,3924.83,9942.06,2.29,1.84,-62.7,-0.451,18.27,18.77,04a60747o0584o
60747.25638,0,0,0,0,o,0,-2,228.27913,-7.1916,3904.09,9903.5,2.24,1.84,-36.6,-0.495,18.2,18.71,04a60747o0588o
60747.25914,0,0,0,0,o,0,-2,228.27933,-7.19149,3964.29,9981.98,2.24,1.82,-38.5,-0.496,18.24,18.73,04a60747o0594o
60747.26422,0,0,0,0,o,0,-2,228.27969,-7.1913,3980.33,9865.16,2.34,1.86,-59.4,-0.451,18.33,18.84,04a60747o0605o
60749.02563,0,0,0,0,o,0,-2,228.40512,-7.12104,3451.82,6134.85,2.47,2.25,-32.7,-0.364,18.34,18.78,03a60749o0041o
60749.02789,0,0,0,0,o,0,-2,228.40525,-7.12095,3432.77,6096.34,2.43,2.2,-34.8,-0.376,18.37,18.78,03a60749o0046o
60749.03332,0,0,0,0,o,0,-2,228.40556,-7.12073,3494.64,6175.28,2.45,2.21,-37.7,-0.359,18.37,18.77,03a60749o0058o
60749.0388,0,0,0,0,o,0,-2,228.40587,-7.1205,3515.17,6060.4,2.42,2.16,-41.6,-0.369,18.4,18.82,03a60749o0070o
60755.21805,0,0,0,0,o,0,-2,228.65686,-6.83178,9063.95,2074.92,2.61,2.36,-19.6,-0.396,18.71,19.6,04a60755o0506o
60755.21992,0,0,0,0,o,0,-2,228.65688,-6.83169,9047.33,2036.33,2.71,2.33,73.8,-0.416,18.6,19.53,04a60755o0510o
60755.2231,0,0,0,0,o,0,-2,228.6569,-6.83152,9104.61,2114.58,2.63,2.37,-22.2,-0.39,18.67,19.54,04a60755o0517o
60755.22816,0,0,0,0,o,0,-2,228.65695,-6.83127,9125.25,1998.46,2.54,2.37,-19.2,-0.405,18.58,19.5,04a60755o0528o
60756.52935,0,0,0,0,o,0,-2,228.67045,-6.76412,5452.23,1739.81,1.86,1.77,35.5,-0.457,19.33,20.21,02a60756o0167o
60756.53116,0,0,0,0,o,0,-2,228.67044,-6.76402,5471.58,1778.67,1.87,1.79,35.6,-0.455,19.32,20.21,02a60756o0171o
60756.53434,0,0,0,0,o,0,-2,228.67042,-6.76385,5413.41,1699.99,1.85,1.81,49,-0.459,19.33,20.22,02a60756o0178o
60756.53977,0,0,0,0,o,0,-2,228.6704,-6.76356,5390.59,1817.65,1.86,1.78,31.1,-0.454,19.35,20.24,02a60756o0190o
60758.56749,0,0,0,0,o,0,-2,228.66436,-6.65152,3715.31,5533.76,2.63,2.32,45.2,-0.395,19.51,20.76,01a60758o0461o
60758.57116,0,0,0,0,o,0,-2,228.66428,-6.65131,3735.82,5571.58,2.71,2.4,40,-0.397,19.51,20.75,01a60758o0469o
60758.57764,0,0,0,0,o,0,-2,228.66414,-6.65095,3678.48,5493.59,2.74,2.4,45,-0.393,19.46,20.77,01a60758o0483o
60758.58815,0,0,0,0,o,0,-2,228.66391,-6.65035,3657.22,5606.38,2.7,2.36,48.5,-0.393,19.49,20.75,01a60758o0505o
60759.28855,0,0,0,0,o,0,-2,228.65466,-6.60881,6759.77,5061.3,2.49,2.31,-55.2,-0.444,19.05,20.55,04a60759o0593o
60759.29128,0,0,0,0,o,0,-2,228.65459,-6.60865,6738.72,5023.14,2.51,2.28,-58.6,-0.436,19.08,20.55,04a60759o0599o
60759.29444,0,0,0,0,o,0,-2,228.65451,-6.60847,6796.97,5100.69,2.52,2.33,-47.1,-0.443,19.08,20.53,04a60759o0606o
60759.30081,0,0,0,0,o,0,-2,228.65434,-6.6081,6817.18,4985.45,2.51,2.31,-48.5,-0.436,19.07,20.52,04a60759o0620o
60760.98862,0,0,0,0,o,0,-2,228.61434,-6.5088,2971.35,5381.58,2.38,2.15,-58.2,-0.391,19.31,20.75,03a60761o0587o
60761.00551,0,0,0,0,o,0,-2,228.61367,-6.5078,2957.07,5341.95,2.43,2.25,-60.7,-0.4,19.24,20.71,03a60761o0624o
60762.4494,0,0,0,0,o,0,-2,228.56076,-6.42164,924.85,1012.15,2.92,2.74,35.1,-0.404,19.25,20.52,01a60762o0506o
60762.45123,0,0,0,0,o,0,-2,228.56066,-6.42152,904.48,973.22,2.8,2.71,47.3,-0.402,19.28,20.55,01a60762o0510o
60762.47555,0,0,0,0,o,0,-2,228.55939,-6.42004,969.3,1058.4,2.59,2.43,51.3,-0.44,19.43,20.76,01a60762o0562o
60762.48157,0,0,0,0,o,0,-2,228.55907,-6.41967,988.06,943.23,2.55,2.43,30.9,-0.438,19.49,20.8,01a60762o0575o
60763.19789,0,0,0,0,c,0,-2,228.52639,-6.3737,900.94,1149.33,2.73,1.97,40.7,-0.436,19.3,21.17,04a60763o0426c
60763.21988,0,0,0,0,c,0,-2,228.52514,-6.37234,883.07,1113.02,2.65,2.02,39,-0.444,19.26,21.18,04a60763o0474c
60763.24854,0,0,0,0,c,0,-2,228.52347,-6.37057,941.68,1200.11,2.81,2.03,38.3,-0.431,19.34,21.18,04a60763o0536c
60763.2568,0,0,0,0,c,0,-2,228.52299,-6.37005,961.59,1083.5,2.68,1.96,40.5,-0.444,19.34,21.19,04a60763o0554c
60767.22275,0,0,0,0,c,0,-2,228.26318,-6.11467,5285.54,1469.01,2.5,2.36,18.5,-0.404,19.32,21.21,04a60767o0550c
60767.22459,0,0,0,0,c,0,-2,228.26301,-6.11455,5265.28,1430.91,2.51,2.4,24.8,-0.404,19.28,21.2,04a60767o0554c
60767.22777,0,0,0,0,c,0,-2,228.26272,-6.11434,5324.09,1509.22,2.56,2.42,40.3,-0.404,19.28,21.2,04a60767o0561c
60767.25214,0,0,0,0,c,0,-2,228.2605,-6.11274,5347.36,1399.04,2.44,2.29,21.5,-0.418,19.35,21.16,04a60767o0613c
60769.06718,0,0,0,0,o,0,-2,228.09844,-5.99155,4523.96,2186.89,2.21,2.01,-42.4,-0.435,19.29,20.64,03a60769o0398o
60769.07035,0,0,0,0,o,0,-2,228.09811,-5.99134,4543.43,2225.81,2.11,1.94,-51.7,-0.432,19.35,20.64,03a60769o0405o
60769.07668,0,0,0,0,o,0,-2,228.09744,-5.99091,4487.98,2146.22,2.15,1.94,-53.3,-0.424,19.37,20.66,03a60769o0419o
60769.08661,0,0,0,0,o,0,-2,228.09639,-5.99024,4465.07,2260.21,2.21,1.98,-55,-0.417,19.35,20.65,03a60769o0441o
60770.46784,0,0,0,0,o,0,-2,227.95732,-5.89835,6629.64,4094.94,2.42,2.2,32.3,-0.393,16.8,17.61,01a60770o0527o
60770.48122,0,0,0,0,o,0,-2,227.95575,-5.89745,6615.09,4059.42,2.45,2.24,23,-0.444,15.22,16.39,01a60770o0556o
60770.49945,0,0,0,0,o,0,-2,227.9536,-5.89621,6680.38,4139.9,2.57,2.31,32.3,-0.384,16.64,17.9,01a60770o0593o
60770.50359,0,0,0,0,o,0,-2,227.95311,-5.89593,6701.04,4024.09,2.55,2.26,24.5,-0.427,15.52,16.74,01a60770o0602o
60771.21954,0,0,0,0,c,0,-2,227.87495,-5.84546,6705.99,4214.01,2.47,2.3,-41.4,-0.365,19.33,21.2,04a60771o0400c
60771.22272,0,0,0,0,c,0,-2,227.87456,-5.84525,6686.09,4176.47,2.44,2.28,-27.4,-0.364,19.33,21.23,04a60771o0407c
60771.23814,0,0,0,0,c,0,-2,227.87268,-5.8442,6747.19,4257.19,2.52,2.35,-39.2,-0.362,19.32,21.19,04a60771o0441c
60771.24361,0,0,0,0,c,0,-2,227.87201,-5.84383,6768.83,4142.3,2.56,2.36,-32.1,-0.361,19.32,21.17,04a60771o0453c
60772.47301,0,0,0,0,o,0,-2,227.72789,-5.76109,1512.53,6202.15,2.36,2.09,22.5,-0.422,19.02,19.89,02a60772o0523o
60772.47671,0,0,0,0,o,0,-2,227.7274,-5.76084,1531.51,6240.67,2.61,2.36,21.7,-0.419,18.92,19.9,02a60772o0531o
60772.48175,0,0,0,0,o,0,-2,227.72673,-5.76049,1471.2,6162.32,2.51,2.2,18.7,-0.414,18.94,19.88,02a60772o0542o
60772.48996,0,0,0,0,o,0,-2,227.72564,-5.75993,1446.2,6277.37,2.37,2.04,21.1,-0.426,19.04,19.87,02a60772o0560o
60775.20031,0,0,0,0,o,0,-2,227.36856,-5.5709,5089.53,2624.09,2.38,2.31,-62.4,-0.437,18.15,18.94,04a60775o0516o
60775.20216,0,0,0,0,o,0,-2,227.36828,-5.57077,5069.27,2585.94,2.28,2.23,-79.9,-0.465,18.45,19.12,04a60775o0520o
60775.20532,0,0,0,0,o,0,-2,227.36781,-5.57055,5128.21,2663.82,2.32,2.23,88.1,-0.455,18.2,18.91,04a60775o0527o
60775.21077,0,0,0,0,o,0,-2,227.36698,-5.57018,5149.63,2548.37,2.33,2.25,-45.6,-0.454,18.39,19.08,04a60775o0539o
